title,tags,link,label
jsl jslg3 aprova age reorganizacao societaria companhia,"['JSL', 'JSLG3']",https://www.sunoresearch.com.br/noticias/jsl-jslg3-aprova-reorganizacao-societaria/,0
gol goll4 vai retomar operacoes boeing <NUM> max,"['737 max', 'Boeing', 'Gol', 'GOLL4']",https://www.sunoresearch.com.br/noticias/gol-goll4-retomar-operacoes-boeing-737-max/,0
passaredo anuncia compra map linhas aereas,"['Avianca', 'MAP Linhas Aéreas', 'passaredo', 'Slots']",https://www.sunoresearch.com.br/noticias/passaredo-compra-map-linhas-aereas/,0
frete barato aliquota unica icms pode reduzir litro diesel <NUM>,"['combustíveis', 'diesel', 'ICMS', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/aliquota-unica-icms-preco-diesel/,1
bsgr tenta reabrir processo <NUM> bi sobre caso envolve vale guine,"['Empresas', 'Mineração', 'Minério de ferro', 'Reuters', 'Vale']",https://www.moneytimes.com.br/bsgr-tenta-reabrir-processo-de-us-125-bi-sobre-caso-que-envolve-vale-na-guine/,2
fmi estima emergentes levantaram <NUM> bi dividas,"['FMI', 'fuga de capitais', 'Países Emergentes']",https://www.sunoresearch.com.br/noticias/fmi-estima-emergentes-levantarm-us77bi/,0
ubs recomenda compra acoes petrobras estrategia mudou,"['Ações', 'Brasília', 'Combustíveis', 'Commodities', 'Comprar ou vender?', 'Dilma Rousseff', 'Empresas', 'General Silva e Luna', 'Governança Corporativa', 'Governo Federal', 'Jair Bolsonaro', 'Petrobras', 'Petróleo', 'Política', 'Roberto Castello Branco', 'UBS']",https://www.moneytimes.com.br/ubs-recomenda-compra-das-acoes-da-petrobras-ja-que-estrategia-nao-mudou/,1
justica destina <NUM> milhoes multas vale brumadinho,"['Agência Brasil', 'Brumadinho', 'Empresas', 'Justiça', 'Minas Gerais', 'Mineração', 'Vale']",https://www.moneytimes.com.br/justica-destina-r-108-milhoes-em-multas-da-vale-para-brumadinho/,2
itau itub4 ativa investimentos atualiza projecao recomenda compra,"['Itaú Unibanco (ITUB3/ITUB4)', 'corretoras', 'Especialistas', 'Itaú Unibanco (ITUB3/ITUB4)']",https://www.suno.com.br/noticias/itau-itub4-ativa-investimentos-recomenda-compra/,3
ouro alcanca nova maxima seis anos tensao ira eua,"['Donald Trump', 'Ouro']",https://www.sunoresearch.com.br/noticias/ouro-alcanca-nova-maxima-em-seis-anos-tensao-ira-eua/,0
ibovespa fecha alta <NUM> cento <NUM> mil pontos,"['Donald Trump', 'Ibovespa', 'Vale (VALE3)', 'Via Varejo (VVAR3)']",https://www.suno.com.br/noticias/ibovespa-fecha-em-alta-de-064-a-108-mil-pontos/,2
producao minerio ferro vale cai <NUM> cento <NUM> meta <NUM> mantida,"['Barragens', 'Brumadinho', 'Commodities', 'Empresas', 'Minas Gerais', 'Mineração', 'Minério de ferro', 'Reuters', 'Vale']",https://www.moneytimes.com.br/efeito-brumadinho-producao-de-minerio-de-ferro-da-vale-em-2019-cai-215/,2
etanol confirma alta expressiva industria paridade gasolina passa <NUM> cento,"['Açúcar', 'Agro Times', 'Agronegócio', 'Cepea', 'Etanol', 'Gasolina', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/etanol-confirma-alta-expressiva-na-industria-e-paridade-com-a-gasolina-passa-dos-70/,1
itau cai <NUM> cento lidera perdas ibovespa resultado abaixo esperado <NUM> tri,"['Bancos', 'Empresas', 'Itaú Unibanco', 'Mercados']",https://www.moneytimes.com.br/itau-cai-3-e-lidera-perdas-do-ibovespa-com-resultado-abaixo-do-esperado-no-4o-tri/,3
divida publica federal sobe <NUM> cento passa <NUM> tri primeira vez,"['brasil', 'Dívida Pública Federal', 'governo federal', 'Tesouro Nacional']",https://www.sunoresearch.com.br/noticias/divida-publica-sobe-2-passa-1-tri-primeira-vez/,0
setor automotivo deve ter alta <NUM> cento <NUM> diz presidente fca,"['FIAT', 'Investimentos']",https://www.sunoresearch.com.br/noticias/setor-automotivo-alta-fiat-chrysler/,0
anglo investe <NUM> milhoes remover <NUM> familias abaixo barragem mg,"['Anglo American', 'Brumadinho', 'Empresas', 'Mineração', 'Reuters', 'Vale']",https://www.moneytimes.com.br/anglo-investe-us-100-mi-para-remover-400-familias-que-estao-abaixo-de-barragem-em-mg/,2
proposta reforma tributaria deve levada congresso terca,"['Paulo Guedes', 'reforma tributária', 'Senado', 'Senado Federal']",https://www.sunoresearch.com.br/noticias/reforma-tributaria-congresso-guedes/,0
pec sobre rateio dinheiro premenos sal ccj camara,"['Câmara dos Deputados', 'Congresso', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/pec-sobre-rateio-de-dinheiro-do-pre-sal-ja-esta-na-ccj-da-camara/,1
pedro parente ve petrobras grau investimento antes brasil,"['Brasil', 'Corrupção', 'Petrobras', 'Petróleo', 'Rating']",https://www.moneytimes.com.br/pedro-parente-nao-ve-petrobras-virando-investment-grade-antes-do-brasil/,1
lula pena reduzida oito anos <NUM> meses,"['Lula', 'stf', 'STJ']",https://www.sunoresearch.com.br/noticias/lula-pena-reduzida-prisao/,0
petrobras inicia producao oleo gas natural campo berbigao,"['Empresas', 'Petrobras', 'Reuters']",https://www.moneytimes.com.br/petrobras-inicia-producao-de-oleo-e-gas-natural-no-campo-de-berbigao/,1
dolar encerra alta apos novidade sobre reforma previdencia,"['Brexit', 'dólar', 'guerra comercial', 'reforma da previdência']",https://www.sunoresearch.com.br/noticias/dolar-encerra-alta-reforma-da-previdencia-211019/,0
deficit primario governo central soma <NUM> bilhoes <NUM>,"['contas públicas', 'déficit primário', 'governo central', 'Tesouro Nacional']",https://www.sunoresearch.com.br/noticias/deficit-primario-governo-95-bilhoes-2019/,0
mercedes lanca nova linha producao onibus brasil,"['Mercedes-Benz', 'montadora', 'ônibus']",https://www.sunoresearch.com.br/noticias/mercedes-benz-lanca-linha-producao-onibus/,0
petrobras petr4 queda <NUM> cento producao petroleo diz anp,"['ANP', 'PETR3', 'Petrobras (PETR4)', 'Petróleo']",https://www.suno.com.br/noticias/petrobras-petr4-tem-queda-de-3-na-producao-de-petroleo-diz-anp/,1
bolsonaro nomeia novo gerente inteligencia seguranca petrobras,"['Empresas', 'Jair Bolsonaro', 'Petrobras']",https://www.moneytimes.com.br/bolsonaro-nomeia-novo-gerente-de-inteligencia-e-seguranca-da-petrobras/,1
br partners prepara ipo expandir atuacao mercado diz site,"['banco de investimentos', 'BR Partners', 'IPO']",https://www.sunoresearch.com.br/noticias/br-partners-prepara-ipo-atuacao-no-mercado/,0
carlos ghosn afastado presidencia conselho nissan,['empresas'],https://www.sunoresearch.com.br/noticias/carlos-gohsn-presidencia-nissan/,0
ibovespa encerra alta <NUM> cento tregua guerra comercial,"['China', 'EUA', 'guerra comercial', 'ibovespa']",https://www.sunoresearch.com.br/noticias/ibovespa-encerra-alta-tregua-guerra-comercial-11092019/,0
ibovespa sobe exterior positivo magazine luiza mglu3 destaque alta,"['Ibovespa', 'Assaí (ASAI3)', 'Carrefour (CRFB3)', 'Ibovespa', 'Ibovespa futuro', 'Klabin (KLBN11/KLBN3/KLBN4)', 'Locaweb (LWSA3)', 'Magazine Luiza (MGLU3)', 'Marfrig (MRFG3)', 'minério de ferro', 'Petrobras (PETR4)', 'PetroRio (PRIO3)', 'TAEE11', 'Telefônica (VIVT3)', 'Yduqs (YDUQ3)']",https://www.suno.com.br/noticias/ibovespa-hoje-sobe-exterior-magazine-luiza-mglu3-destaque-alta/,1
coronavirus trump preve vacina pronta antes eleicoes eua,"['coronavírus', 'Donald Trump']",https://www.sunoresearch.com.br/noticias/coronavirus-trump-vacina-pronta-antes-eleicoes-eua/,0
walt disney company anuncia novo ceo,"['CEO', 'Disney', 'lucro líquido']",https://www.sunoresearch.com.br/noticias/walt-disney-company-anuncia-novo-ceo/,0
ibovespa sobe apos azul desistir avianca gol destaque cresce <NUM> cento,"['Avianca', 'Azul', 'Cielo (CIEL3)', 'Gol Linhas Aéreas (GOLL11/GOLL4)', 'Ibovespa', 'Itaú Unibanco (ITUB3/ITUB4)', 'Linx (LINX3)', 'PagSeguro', 'Rede', 'Stone']",https://www.suno.com.br/noticias/ibovespa-fechamento-18042019/,3
petrobras sofre desconfianca mercado acoes perdem status compra,"['Ações', 'Brasil', 'Combustíveis', 'Comprar ou vender?', 'Diesel', 'Greve', 'Jair Bolsonaro', 'Petrobras', 'XP Investimentos']",https://www.moneytimes.com.br/petrobras-sofre-com-desconfianca-do-mercado-e-as-acoes-perdem-status-de-compra/,1
seis estados somam juntos rombo <NUM> bi contas publicas,"['crise fiscal', 'Economia', 'Minas Gerais', 'Rio de Janeiro']",https://www.sunoresearch.com.br/noticias/seis-estados-rombo-contas-publicas/,0
tcu aprova renovacao antecipada concessao ferrovias vale,"['Concessões', 'Empresas', 'Ferrovias', 'Mineração', 'Reuters', 'TCU', 'Vale']",https://www.moneytimes.com.br/tcu-aprova-renovacao-antecipada-de-concessao-de-ferrovias-da-vale/,2
vale aprova lista candidatos conselho administracao mandato <NUM> <NUM>,"['Empresas', 'Reuters', 'Vale']",https://www.moneytimes.com.br/vale-aprova-lista-de-candidatos-ao-conselho-de-administracao-para-mandato-de-2021-a-2023/,2
privatizacao eletrobras aprovacao <NUM> cento parlamentares,"['Eletrobras', 'Pesquisa', 'privatização']",https://www.sunoresearch.com.br/noticias/eletrobras-privatizacao-pesquisa-parlamentares/,0
petrobras petr4 defasagem preco chega <NUM> cento diz presidente ibp,"['Petrobras (PETR4)', 'Agências', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/petrobras-petr4-defasagem-preco/,1
vale elimina <NUM> <NUM> barragens montante remanescentes mg,"['Brumadinho', 'Empresas', 'Mineração', 'Minério de ferro', 'Reuters', 'Vale']",https://www.moneytimes.com.br/vale-elimina-1a-de-suas-9-barragens-a-montante-remanescentes-em-mg/,2
cvm investiga investimento bitcoin suposta piramide financeira,"['Comissão de Valores Mobiliários (CVM)', 'criptomoedas', 'fraude', 'Investimento Bitcoin', 'pirâmide financeira']",https://www.sunoresearch.com.br/noticias/cvm-investiga-investimento-bitcoin-piramide-fianceira/,0
petrobras petr4 sobe apos balanco dividendos veja dizem analistas,"['Ações', 'Ativa Investimentos', 'Banco Safra', 'Bradesco BBI', 'Comprar ou vender?', 'Empresas', 'Gasolina', 'Ibovespa', 'Petrobras', 'Petróleo', 'Política', 'Resultados', 'UBS BB', 'XP Investimentos']",https://www.moneytimes.com.br/petrobras-petr4-sobe-dividendos-balanco-analise/,1
de onde vem maior risco global voce provavelmente errado,"['Comprar ou vender?', 'Internacional', 'Itaú BBA', 'Itaú Unibanco', 'Mercados']",https://www.moneytimes.com.br/maior-risco-vem-da-europa-nao-dos-eua-ou-china-diz-gavekal/,3
instituto cfa cancela provas dezembro brasil,"['CFA', 'covid-19', 'Instituto CFA']",https://www.sunoresearch.com.br/noticias/instituto-cfa-cancela-provas-dezembro-brasil/,0
petrobras inicia venda <NUM> termicas bahia rio grande sul,"['Diesel', 'Empresas', 'Gás', 'Petrobras', 'Petróleo', 'Reuters']",https://www.moneytimes.com.br/petrobras-inicia-venda-de-3-termicas-na-bahia-e-uma-no-rio-grande-do-sul/,1
petrobras busca aprovacao governo reajuste combustivel,"['Brasil', 'Combustíveis', 'Commodities', 'Empresas', 'Indústria', 'Internacional', 'Invasão da Ucrânia', 'Jair Bolsonaro', 'Joaquim Silva e Luna', 'Petrobras', 'Petróleo', 'Política', 'Reuters']",https://www.moneytimes.com.br/petrobras-busca-aprovacao-do-governo-para-reajuste-de-combustivel-dizem-fontes/,1
btg pactual inclui <NUM> novos ativos carteira recomendada semana,"['Ações', 'BRF', 'BTG Pactual', 'Carteira Recomendada', 'Comprar ou vender?', 'Eletrobras', 'Empresas', 'Gerdau', 'Vale', 'Weg']",https://www.moneytimes.com.br/btg-inclui-2-novos-ativos-na-carteira-recomendada-da-semana/,2
nubank superar itau numero cartoes credito facil dificil lucrar,"['Ações', 'Bancos', 'Cartão de Crédito', 'Comprar ou vender?', 'Crédito', 'Instagram', 'Itaú Unibanco', 'Mercados', 'Nubank', 'Pagamentos', 'UBS']",https://www.moneytimes.com.br/nubank-superar-o-itau-em-numero-de-cartoes-de-credito-e-facil-dificil-e-lucrar-com-isso/,3
petrobras petr4 reduz preco gasolina eleva gas botijao,"['gás', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/petrobras-petr4-gasolina-gas-preco/,1
futuros minerio ferro tem nova valorizacao dalian,"['Commodities', 'Minério de ferro', 'Vale']",https://www.moneytimes.com.br/futuros-do-minerio-de-ferro-tem-nova-valorizacao-em-dalian/,2
petrobras rentabilidade projetos caira significativamente diz ubs,"['Ações', 'Comprar ou vender?', 'Mercados', 'Petrobras', 'Petróleo', 'UBS']",https://www.moneytimes.com.br/petrobras-rentabilidade-de-projetos-caira-significativamente-diz-ubs/,1
argentina contrata hsbc bofa citigroup renegociacao divida,"['Argentina', 'Bank of America', 'Citigroup', 'HSBC']",https://www.sunoresearch.com.br/noticias/argentina-contrata-hscb-bofa-citigroup/,0
itau vai distribuir dividendos esperado diz safra,"['dividendos', 'Itaú Unibanco (ITUB3/ITUB4)']",https://www.suno.com.br/noticias/itau-dividendos-acima-do-esperado-safra/,3
nubank eleito melhor banco brasil forbes,"['Banco Inter', 'Banco Neon', 'Bancos', 'Caixa Econômica Federal', 'Empresas', 'Fintech', 'Forbes', 'Itaú Unibanco', 'Nubank']",https://www.moneytimes.com.br/nubank-e-eleito-o-melhor-banco-do-brasil-pela-forbes/,3
qual diferenca pesquisas eleitorais margem erro amostragem metodologia custo,['eleições'],https://www.sunoresearch.com.br/noticias/pesquisas-eleitorais-diferencas-metodologia/,0
mesmo repasse demore ajuda gasolina cara pega etanol momento positivo,"['Agro Times', 'Agronegócio', 'Etanol', 'Gasolina', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/mesmo-que-repasse-demore-ajuda-da-gasolina-mais-cara-pega-o-etanol-em-momento-mais-positivo/,1
minerio ferro valorizacao <NUM> cento bolsa chinesa dalian,"['China', 'Commodities', 'Investing.com', 'Mineração', 'Minério de ferro', 'Vale']",https://www.moneytimes.com.br/minerio-de-ferro-tem-valorizacao-de-217-na-bolsa-chinesa-de-dalian/,2
petrobras pede inclusao debitos tributarios <NUM> bilhao refis,"['Empresas', 'Petrobras']",https://www.moneytimes.com.br/petrobras-pede-inclusao-de-debitos-tributarios-de-r-1660-bilhao-no-refis/,1
tiktok downloads app podem restritos eua partir hoje,"['Donald Trump', 'Estados Unidos', 'EUA', 'Tik tok', 'TikTok']",https://www.sunoresearch.com.br/noticias/tiktok-downloads-proibido-eua-trump/,0
goldman sachs cauteloso grandes bancos brasil resultados <NUM> tri foco,"['Banco do Brasil', 'Banco Inter', 'Bancos', 'Bradesco', 'Brasil', 'BTG Pactual', 'Comprar ou vender?', 'Empresas', 'Goldman Sachs', 'Impostos', 'Itaú Unibanco', 'Resultados', 'Reuters', 'Santander']",https://www.moneytimes.com.br/goldman-sachs-esta-cauteloso-com-grandes-bancos-no-brasil-resultados-do-4o-tri-em-foco/,3
gastos brasileiros exterior recuam <NUM> cento <NUM>,"['Banco Central', 'dólar']",https://www.sunoresearch.com.br/noticias/gastos-brasileiro-exterior-recuam/,0
petrobras campos cessao onerosa tem producao recorde julho,"['Economia', 'Petrobras', 'Petróleo', 'Política', 'Pré-Sal']",https://www.moneytimes.com.br/petrobras-campos-da-cessao-onerosa-tem-producao-recorde-em-julho/,1
xp troca cogna m dias branco itau marfrig carteira semanal,"['B3', 'Carteira Recomendada', 'CCR', 'Comprar ou vender?', 'Itaú Unibanco', 'Lojas Americanas', 'Marfrig', 'XP Investimentos']",https://www.moneytimes.com.br/xp-troca-cogna-e-m-dias-branco-por-itau-e-marfrig-em-carteira-recomendada-semanal/,3
marfrig mrfg3 controladores apostam esg novos negocios,"['ESG', 'Marfrig', 'Molina', 'MRFG3']",https://www.sunoresearch.com.br/noticias/marfrig-controlador-esg/,0
ccr ccro3 trafego rodovias cresce <NUM> cento semana,"['CCR', 'CCRO3', 'rodovias']",https://www.sunoresearch.com.br/noticias/ccr-ccro3-trafego-em-rodovias-semana/,0
petrobras aprova patamar <NUM> milhoes barris diarios producao petrolifera abril,"['Brasil', 'Commodities', 'Empresas', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-aprova-patamar-de-207-milhoes-de-barris-diarios-para-producao-petrolifera-em-abril/,1
vendas varejo eua caem <NUM> cento abril maior queda serie historica,"['EUA', 'varejo', 'vendas']",https://www.sunoresearch.com.br/noticias/vendas-no-varejo-dos-eua-caem-164-em-abril-maior-queda-da-serie-historica/,0
ibovespa descola exterior acumula perda semana,"['Americanas S.A.', 'China', 'Cosan', 'CVC Brasil', 'Hering', 'Hypera', 'Ibovespa', 'Inflação', 'Juros', 'Lojas Americanas', 'Magazine Luiza', 'Mercados', 'Reuters', 'Rumo', 'Vale']",https://www.moneytimes.com.br/ibvovespa-fecha-em-queda-sob-pressao-de-vale-magazine-luiza-e-ipca-15-acima-do-esperado/,2
ibovespa <NUM> ativa eleva projecao <NUM> mil pontos acima maxima historica,"['Ibovespa', 'Ativa', 'Ibovespa', 'Itaú Unibanco (ITUB3/ITUB4)', 'XP Investimentos']",https://www.suno.com.br/noticias/ibovespa-2021-ativa-projeta-138-mil-pontos-maxima-historica/,3
vale vale3 resultado abaixo esperado apaga fundamentos diz btg,"['balanços trimestrais', 'balanços trimestrais', 'Especialistas', 'minério de ferro', 'Vale (VALE3)']",https://www.suno.com.br/noticias/vale-vale3-custos-minerio-de-ferro-recomendacao-compra/,2
petrobras producao petroleo cai <NUM> cento agosto,"['Empresas', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-producao-de-petroleo-cai-51-em-agosto/,1
banrisul brsr6 comunica reducao participacao acionaria fidelity investments,"['Banrisul', 'BRSR6', 'Investimentos']",https://www.sunoresearch.com.br/noticias/banrisul-brsr6-comunica-reducao-participacao-fidelity/,0
empresas recebem certificacao governanca petrobras,"['Agência Brasil', 'Banco do Brasil', 'Caixa Econômica Federal', 'Eletrobras', 'Empresas', 'Governança Corporativa', 'Mercados', 'Petrobras']",https://www.moneytimes.com.br/empresas-recebem-certificacao-de-governanca-petrobras-e-uma-delas/,1
acao petrobras pode engatar forte recuperacao diz btg,"['BTG Pactual', 'Comprar ou vender?', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/acao-da-petrobras-pode-engatar-forte-recuperacao-diz-btg/,1
bmg deve registrar pedido ipo nesta sexta,"['Ações', 'Banco do Brasil (BBAS3)', 'Bolsa de Valores', 'IPO (Oferta Inicial de Ações)', 'Itaú Unibanco (ITUB3/ITUB4)']",https://www.suno.com.br/noticias/bmg-deve-registrar-pedido-de-ipo-nesta-sexta-feira/,3
parcela fica cara consumidor repasse integral queda selic,['Selic'],https://www.sunoresearch.com.br/noticias/selic-taxa-basica-de-juros-parcela/,0
carteira esg saiba acao responsavel preferida analistas fevereiro,"['Ações', 'Ágora Investimentos', 'Ativa Investimentos', 'B3', 'Banco Safra', 'BB Investimentos', 'BTG Pactual', 'Carteira Recomendada', 'Comprar ou vender?', 'Corretoras', 'Empresas', 'ESG', 'Genial Investimentos', 'Governança Corporativa', 'Itaú Unibanco', 'Lojas Renner', 'Natura', 'Sustentabilidade', 'Suzano', 'Weg']",https://www.moneytimes.com.br/carteira-esg-saiba-qual-e-a-acao-responsavel-preferida-dos-analistas-para-fevereiro/,3
com conjunto informacoes hoje ritmo alta juros <NUM> pp ainda parece apropriado diz diretora bc,"['Banco Central', 'Copom', 'Economia', 'Inflação', 'IPCA', 'Itaú Unibanco', 'Reuters', 'Taxa Selic']",https://www.moneytimes.com.br/com-conjunto-de-informacoes-que-temos-hoje-ritmo-de-alta-de-juros-de-150-p-p-ainda-parece-apropriado-diz-diretora-do-bc/,3
gol goll4 registra prejuizo <NUM> bilhao 2t20,"['Gol', 'GOLL4', 'prejuízo']",https://www.sunoresearch.com.br/noticias/gol-goll4-registra-prejuizo-de-r-7718-milhoes-no-2t20/,0
explosao csn deixa funcionarios sinais intoxicacao,"['Acidente', 'CSN']",https://www.sunoresearch.com.br/noticias/csn-intoxicacao-acidente-funcionario/,0
empresas commodities destaque carteira recomendada acoes toro julho,"['Ações', 'B3', 'Banco Inter', 'Carteira Recomendada', 'Comprar ou vender?', 'CSN', 'Empresas', 'Klabin', 'Magazine Luiza', 'Marfrig', 'Marisa', 'Petrobras', 'Toro Investimentos', 'Totvs', 'Usiminas']",https://www.moneytimes.com.br/empresas-de-commodities-sao-destaque-na-carteira-recomendada-de-acoes-da-toro-para-julho/,1
aneel aprova revogacao outorga termocamacari petrobras negocia arrendamento unigel,"['Aneel', 'Empresas', 'Energia Elétrica', 'Petrobras', 'Reuters', 'Setor Elétrico']",https://www.moneytimes.com.br/aneel-aprova-revogacao-de-outorga-da-termocamacari-petrobras-negocia-arrendamento-com-unigel/,1
ibovespa fecha alta assegura ganho semanal respaldo ny,"['B3', 'Bradesco', 'Ibovespa', 'Magazine Luiza', 'Mercados', 'NotreDame', 'Petrobras', 'Reuters', 'S&P 500', 'Wall Street']",https://www.moneytimes.com.br/ibovespa-fecha-em-alta-e-assegura-ganho-semanal-com-respaldo-de-ny/,1
marcos pontes confirmado ministro ciencia tecnologia,"['brasil', 'Jair Bolsonaro', 'Política']",https://www.sunoresearch.com.br/noticias/marcos-pontes-confirmado-ministro/,0
a seguir avancos reforma da previdencia embate eua vs china,"['Bolsa de Valores', 'China', 'Donald Trump', 'Economia', 'Estados Unidos', 'Jair Bolsonaro', 'reforma da previdência']",https://www.sunoresearch.com.br/noticias/a-seguir-avancos-na-reforma-da-previdencia-e-no-embate-eua-vs-china/,0
sao jose compra fabrica ford sao bernardo campo,"['fábrica', 'Ford']",https://www.sunoresearch.com.br/noticias/sao-jose-compra-fabrica-ford-sao-bernardo/,0
ibama ve falha salvamento animais aplica nova multa vale,"['Brumadinho', 'Empresas', 'Ibama', 'Meio Ambiente', 'Vale']",https://www.moneytimes.com.br/ibama-ve-falha-no-salvamento-de-animais-e-aplica-nova-multa-a-vale/,2
cristiano ronaldo x cocamenos cola coca34 vale vale3 anuncia dividendos veja <NUM> noticias lidas,"['AES Tietê (TIET3/TIET4/TIET11)', 'Coca-Cola (COCA34)', 'dividendos', 'Fertilizantes Heringer (FHER3)', 'IRB Brasil (IRBR3)', 'notícias mais lidas', 'Vale (VALE3)']",https://www.suno.com.br/noticias/mais-lidas-vale-vale3-irb-irbr3-cristiano-cocacola/,2
coronavirus agosto grande parte economia eua retomada,"['coronavírus', 'EUA', 'Steve Mnuchin']",https://www.sunoresearch.com.br/noticias/coronavirus-ate-agosto-grande-parte-da-economia-dos-eua-sera-retomada/,0
cia hering aprova distribuicao juros sobre capital <NUM> mi,"['Cia Hering', 'Hering', 'juros sobre capital próprio']",https://www.sunoresearch.com.br/noticias/cia-hering-distribuicao-juros-capital-r194-mi/,0
geopolitica dara tom mercado fertilizantes brasil <NUM>,"['Agricultura', 'Agro Times', 'Agronegócio', 'Brasil', 'China', 'Clima', 'EUA', 'Fertilizantes', 'Jair Bolsonaro', 'Petrobras', 'Reuters', 'Rússia', 'Tereza Cristina', 'Ucrânia']",https://www.moneytimes.com.br/geopolitica-dara-o-tom-no-mercado-de-fertilizantes-no-brasil-em-2022/,1
segundo moodys bolsonaro trara confianca investidor menor volatilidade cambio,"['Investidores', 'investimento', 'Jair Bolsonaro']",https://www.sunoresearch.com.br/noticias/segundo-a-moodys-bolsonaro-trara-confianca-ao-investidor-e-menor-volatilidade-do-cambio/,0
nextel brasil comprada claro <NUM> bilhoes,"['Claro', 'Nextel']",https://www.sunoresearch.com.br/noticias/nextel-brasil-comprada-claro-bilhoes/,0
ibovespa inverte queda descolando exterior aereas lideram altas,"['Azul', 'AZUL4', 'Gol Linhas Aéreas (GOLL11/GOLL4)', 'Ibovespa', 'Paulo Guedes', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/ibovespa-exterior-guedes-maia-azul-azul4-gol-goll4-cvc-cvcb3-01102020/,1
bolsas mundiais operam queda apos fecharem maximas,"['bolsas mundiais', 'coronavírus', 'Nasdaq', 'pandemia', 'S&P 500', 'Tesla', 'vacina']",https://www.sunoresearch.com.br/noticias/bolsas-mundiais-ny-europa-asia-17112020/,0
petrobras prorroga prazo retorno equipes administrativas escritorios,"['Coronavírus', 'Empresas', 'Home office', 'Petrobras', 'Reuters']",https://www.moneytimes.com.br/petrobras-prorroga-prazo-para-retorno-de-equipes-administrativas-a-escritorios/,1
telexfree stf mantem extradicao exmenos socio piramide eua,"['Estados Unidos', 'pirâmide financeira', 'Supremo Tribunal Federal (STF)', 'TelexFree']",https://www.sunoresearch.com.br/noticias/stf-mantem-extradicao-telexfree-eua/,0
dolar abre queda mercado aguardando fed,['dólar'],https://www.sunoresearch.com.br/noticias/dolar-12182018/,0
rcrb11 tepp11 ifix fecha queda <NUM> cento <NUM> pontos,"['cotação do ifix', 'FII', 'FIIs', 'fundo de investimento imobiliário', 'Fundos Imobiliários', 'IFIX', 'ifix hoje']",https://www.sunoresearch.com.br/noticias/rcrb11-tepp11-ifix-fecha-em-queda-de-011-aos-2-80856-pontos-30112020/,0
ministerio economia preve venda imoveis renda <NUM> bi,"['BNDES', 'Diário Oficial da União', 'Imóveis', 'união']",https://www.sunoresearch.com.br/noticias/ministerio-da-economia-venda-imoveis-uniao/,0
vale paralisa parte operacoes minas gerais chuvas intensas,"['Clima', 'Commodities', 'Empresas', 'Minas Gerais', 'Mineração', 'Minério de ferro', 'Reuters', 'Vale']",https://www.moneytimes.com.br/vale-paralisa-parte-das-operacoes-em-minas-gerais-por-chuvas-intensas/,2
ibovespa b3 divulga nova carteira teorica tres novas empresas,"['BEEF3', 'carteira', 'CPFE3', 'CPFL Energia', 'Energisa', 'ENGI11', 'ibovespa', 'Minerva', 'Smiles', 'SMLS3']",https://www.sunoresearch.com.br/noticias/ibovespa-b3-divulga-nova-carteira-teorica/,0
brasil chile buscam apoio parlamentar acordo livre comercio,"['brasil', 'Chile', 'Jair Bolsonaro', 'Mauricio Macri']",https://www.sunoresearch.com.br/noticias/brasil-chile-apoio-livre-comercio/,0
polos aguas profundas <NUM> cento exploracao producao petrobras <NUM>,"['Empresas', 'Petrobras', 'Petróleo', 'Pré-Sal', 'Reuters']",https://www.moneytimes.com.br/polos-em-aguas-profundas-serao-88-de-exploracao-e-producao-da-petrobras-em-2020/,1
odontoprev odpv3 aprova pagamento <NUM> mi jcp,"['JCP', 'Odontoprev', 'ODPV3']",https://www.sunoresearch.com.br/noticias/odontoprev-odpv3-pagamento-r13mi-jcp/,0
vale pagar <NUM> bi vitimas macacos determina ministerio publico,"['Empresas', 'Justiça', 'Minas Gerais', 'Mineração', 'Vale']",https://www.moneytimes.com.br/ministerio-publico-e-defensoria-de-minas-pedem-custeio-de-r-2-bi-para-vitimas-de-barragem-em-macacos/,2
banco brasil bbas3 demanda linha credito menor esperado,"['Banco do Brasil', 'BBAS3', 'linha de crédito']",https://www.sunoresearch.com.br/noticias/banco-do-brasil-bbas3-demanda-por-linha-de-credito-e-menor-do-que-esperado/,0
conselho petrobras aprova nomeacao maria claudia guimaraes membro colegiado,"['Empresas', 'Governança Corporativa', 'Petrobras', 'Petróleo', 'Reuters']",https://www.moneytimes.com.br/conselho-da-petrobras-aprova-nomeacao-de-maria-claudia-guimaraes-como-membro-do-colegiado/,1
identificacao vitimas brumadinho novas metodologias,"['Brumadinho', 'Mineração', 'Vale']",https://www.moneytimes.com.br/identificacao-das-vitimas-de-brumadinho-sera-com-novas-metodologias/,2
